Circle (smooth cylinder section)
# Unit-diameter circle: the 2D section of a smooth sphere, and the control
# case for golfball.dat -- same circle, same node count, no dimples.
# Node order matches the Selig convention used by the NACA samples:
#   TE (theta=0) -> upper surface -> LE (theta=pi) -> lower surface -> TE.
# Has an exact analytic solution, Cp = 1 - 4 sin^2(theta), which the panel
# method reproduces to machine precision when these nodes are used directly
# (re-paneling onto cosine spacing costs a few percent at the shoulders).
# NOTE: a bluff body in an inviscid panel method has no drag and no wake.
# Comparing Cd with golfball.dat shows why dimples need a viscous model:
# both are ~0 here, because d'Alembert does not care about dimples.
0.679184 -0.466790
0.685279 -0.464405
0.691342 -0.461940
0.697372 -0.459396
0.703368 -0.456773
0.709330 -0.454072
0.715256 -0.451293
0.721144 -0.448436
0.726995 -0.445503
0.732807 -0.442494
0.738579 -0.439409
0.744311 -0.436248
0.750000 -0.433013
0.755647 -0.429703
0.761249 -0.426320
0.766807 -0.422864
0.772320 -0.419335
0.777785 -0.415735
0.783203 -0.412063
0.788573 -0.408321
0.793893 -0.404508
0.799162 -0.400627
0.804381 -0.396677
0.809547 -0.392658
0.814660 -0.388573
0.819720 -0.384421
0.824724 -0.380203
0.829673 -0.375920
0.834565 -0.371572
0.839400 -0.367161
0.844177 -0.362687
0.848895 -0.358151
0.853553 -0.353553
0.858151 -0.348895
0.862687 -0.344177
0.867161 -0.339400
0.871572 -0.334565
0.875920 -0.329673
0.880203 -0.324724
0.884421 -0.319720
0.888573 -0.314660
0.892658 -0.309547
0.896677 -0.304381
0.900627 -0.299162
0.904508 -0.293893
0.908321 -0.288573
0.912063 -0.283203
0.915735 -0.277785
0.919335 -0.272320
0.922864 -0.266807
0.926320 -0.261249
0.929703 -0.255647
0.933013 -0.250000
0.936248 -0.244311
0.939409 -0.238579
0.942494 -0.232807
0.945503 -0.226995
0.948436 -0.221144
0.951293 -0.215256
0.954072 -0.209330
0.956773 -0.203368
0.959396 -0.197372
0.961940 -0.191342
0.964405 -0.185279
0.966790 -0.179184
0.969096 -0.173059
0.971321 -0.166903
0.973465 -0.160720
0.975528 -0.154508
0.977510 -0.148271
0.979410 -0.142008
0.981228 -0.135720
0.982963 -0.129410
0.984615 -0.123077
0.986185 -0.116723
0.987671 -0.110349
0.989074 -0.103956
0.990393 -0.097545
0.991627 -0.091118
0.992778 -0.084675
0.993844 -0.078217
0.994826 -0.071746
0.995722 -0.065263
0.996534 -0.058769
0.997261 -0.052264
0.997902 -0.045751
0.998459 -0.039230
0.998929 -0.032702
0.999315 -0.026168
0.999615 -0.019630
0.999829 -0.013088
0.999957 -0.006545
1.000000 0.000000
